DURATION,GOAL_DESC,SEASON,DATE_TIME,HOME_TEAM,AWAY_TEAM,STADIUM,POSITION,HEIGHT,WEIGHT,FOOT,GOAL_SCORER,GOAL_SCORER_TEAM_NAME,ASSIST_PLAYER,GOALS,ASSISTS
53,right-footed shot,2017-2018,43144,FC Basel,Manchester City,St. Jakob-Park,Midfielder,180,79,R,İlkay Gündoğan,Manchester City,N/A,2,0
80,right-footed shot,2016-2017,42801,Arsenal FC,Bayern München,Emirates Stadium,Midfielder,180,75,R,Arturo Vidal,Bayern München,N/A,2,0
90,right-footed shot,2020-2021,44132,Ferencvárosi TC,Dinamo Kiev,Groupama Aréna,Forward,180,77,R,Franck Boli,,Aïssa Laïdouni,1,1
75,penalty,2020-2021,44166,Olympique Marseille,Olympiakos Piraeus,Vélodrome,Midfielder,175,77,R,Dimitri Payet,Olympique Marseille,N/A,2,0
1,right-footed shot,2020-2021,44174,FC Midtjylland,Liverpool FC,MCH Arena,Forward,175,73,L,Mo Salah,,N/A,1,0
56,left-footed shot,2017-2018,43200,Manchester City,Liverpool FC,Etihad Stadium,Forward,175,73,L,Mo Salah,,N/A,1,0
90,right-footed shot,2021-2022,44503,Manchester City,Club Brugge KV,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,João Cancelo,1,3
15,right-footed shot,2021-2022,44503,Manchester City,Club Brugge KV,Etihad Stadium,Midfielder,171,70,L,Phil Foden,Manchester City,João Cancelo,1,3
11,right-footed shot,2021-2022,44677,Manchester City,Real Madrid,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Kevin De Bruyne,1,1
65,right-footed shot,2020-2021,44292,Real Madrid,Liverpool FC,Alfredo Di Stéfano,Forward,176,73,R,Vinícius Júnior,Real Madrid,Luka Modrić,2,1
86,right-footed shot,2020-2021,44251,Atalanta,Real Madrid,Gewiss Stadium,Defender,180,73,L,Ferland Mendy,Real Madrid,Luka Modrić,1,1
58,left-footed shot,2018-2019,43362,Real Madrid,AS Roma,Santiago Bernabéu,Forward,185,82,L,Gareth Bale,Real Madrid,Luka Modrić,1,1
28,right-footed shot,2016-2017,42641,Celtic FC,Manchester City,Celtic Park,Forward,170,69,R,Raheem Sterling,Manchester City,David Silva,2,1
48,right-footed shot,2017-2018,43004,Manchester City,Shakhtar Donetsk,Etihad Stadium,Midfielder,181,70,R,Kevin De Bruyne,Manchester City,David Silva,1,1
62,header,2018-2019,43431,Olympique Lyon,Manchester City,Groupama Stadium,Defender,190,87,L,Aymeric Laporte,Manchester City,David Silva,1,1
18,right-footed shot,2018-2019,43516,FC FC Schalke 04,Manchester City,Veltins-Arena,Midfielder,,,,,,David Silva,1,1
26,right-footed shot,2016-2017,42787,Manchester City,AS Monaco,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Leroy Sané,1,1
78,left-footed shot,2018-2019,43536,Manchester City,FC FC Schalke 04,Etihad Stadium,Midfielder,171,70,L,Phil Foden,Manchester City,Leroy Sané,1,3
56,right-footed shot,2018-2019,43536,Manchester City,FC FC Schalke 04,Etihad Stadium,Forward,170,69,R,Raheem Sterling,Manchester City,Leroy Sané,1,3
71,left-footed shot,2018-2019,43536,Manchester City,FC FC Schalke 04,Etihad Stadium,Midfielder,173,64,L,Bernardo Silva,Manchester City,Leroy Sané,1,3
48,header,2017-2018,43040,SSC Napoli,Manchester City,Diego Maradona,Defender,188,70,R,John Stones,Manchester City,Leroy Sané,1,2
69,right-footed shot,2017-2018,43040,SSC Napoli,Manchester City,Diego Maradona,Midfielder,,,,,,Leroy Sané,4,2
67,left-footed shot,2018-2019,43362,Manchester City,Olympique Lyon,Etihad Stadium,Midfielder,173,64,L,Bernardo Silva,Manchester City,Leroy Sané,1,1
76,left-footed shot,2021-2022,44524,Manchester City,Paris Saint-Germain,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Bernardo Silva,1,1
85,right-footed shot,2021-2022,44454,Manchester City,RB Leipzig,Etihad Stadium,Forward,175,68,R,Gabriel Jesus,Manchester City,Rúben Dias,1,2
56,right-footed shot,2021-2022,44454,Manchester City,RB Leipzig,Etihad Stadium,Midfielder,175,68,R,Jack Grealish,Manchester City,Rúben Dias,1,2
21,left-footed shot,2021-2022,44503,RB Leipzig,Paris Saint-Germain,Red Bull Arena,Midfielder,175,69,R,Georginio Wijnaldum,Paris Saint-Germain,Kylian Mbappé,2,1
39,header,2021-2022,44503,RB Leipzig,Paris Saint-Germain,Red Bull Arena,Midfielder,175,69,R,Georginio Wijnaldum,Paris Saint-Germain,Marquinhos,2,1
79,right-footed shot,2017-2018,43061,Paris Saint-Germain,Celtic FC,Parc des Princes,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Layvin Kurzawa,2,1
16,header,2021-2022,44489,BSC Young Boys,Villarreal CF,Stadion Wankdorf,Forward,180,77,L,Gerard Moreno,Villarreal CF,Dani Parejo,1,1
90,left-footed shot,2016-2017,42627,Manchester City,Bor. Mönchengladbach,Etihad Stadium,Forward,185,82,L,Kelechi Iheanacho,Manchester City,Leroy Sané,1,1
8,right-footed shot,2018-2019,43375,1899 Hoffenheim,Manchester City,PreZero Arena,Midfielder,,,,,,Leroy Sané,1,1
14,right-footed shot,2016-2017,42641,FK Rostov,PSV Eindhoven,Olimp – 2,Midfielder,,,,,,Luuk de Jong,3,1
83,right-footed shot,2018-2019,43397,Borussia Dortmund,Atlético Madrid,Signal Iduna Park,Forward,180,76,R,Jadon Sancho,Borussia Dortmund,Achraf Hakimi,1,3
73,left-footed shot,2018-2019,43397,Borussia Dortmund,Atlético Madrid,Signal Iduna Park,Defender,170,71,L,Raphaël Guerreiro,Borussia Dortmund,Achraf Hakimi,2,3
38,right-footed shot,2018-2019,43397,Borussia Dortmund,Atlético Madrid,Signal Iduna Park,Defender,186,81,R,Axel Witsel,Borussia Dortmund,Achraf Hakimi,1,3
73,left-footed shot,2020-2021,44166,Bor. Mönchengladbach,Inter,Borussia-Park,Forward,192,93,L,Romelu Lukaku,Inter,Achraf Hakimi,2,1
14,left-footed shot,2019-2020,43726,Paris Saint-Germain,Real Madrid,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Juan Bernat,2,2
90,right-footed shot,2019-2020,43726,Paris Saint-Germain,Real Madrid,Parc des Princes,Defender,191,90,R,Thomas Meunier,Paris Saint-Germain,Juan Bernat,1,2
70,left-footed shot,2018-2019,43376,Paris Saint-Germain,Crvena Zvezda,Parc des Princes,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Juan Bernat,1,1
54,penalty,2020-2021,44264,Borussia Dortmund,Sevilla FC,Signal Iduna Park,Forward,194,88,L,Erling Haaland,Borussia Dortmund,N/A,2,0
60,header,2016-2017,42626,Bayern München,FK Rostov,Allianz Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,Juan Bernat,2,1
35,right-footed shot,2017-2018,43061,Paris Saint-Germain,Celtic FC,Parc des Princes,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Marquinhos,1,1
67,left-footed shot,2018-2019,43376,Atlético Madrid,Club Brugge KV,Wanda Metropolitano,Forward,176,73,L,Antoine Griezmann,Atlético Madrid,Diego Costa,2,1
26,right-footed shot,2018-2019,43396,BSC Young Boys,Valencia CF,Stadion Wankdorf,Forward,185,83,R,Michy Batshuayi,Valencia CF,Carlos Soler,1,1
42,right-footed shot,2018-2019,43411,Valencia CF,BSC Young Boys,Estadio de Mestalla,Forward,181,77,R,Santi Mina,Valencia CF,Carlos Soler,2,1
21,header,2020-2021,44167,Juventus,Dinamo Kiev,Allianz Stadium,Forward,175,70,R,Federico Chiesa,Juventus,Alex Sandro,1,1
52,right-footed shot,2020-2021,44131,Atlético Madrid,RB Salzburg,Wanda Metropolitano,Forward,181,72,,João Félix,Atlético Madrid,Ángel Correa,2,1
15,left-footed shot,2017-2018,43074,Olympiakos Piraeus,Juventus,Georgios Karaiskakis,Defender,176,66,R,Juan Cuadrado,Juventus,Alex Sandro,1,1
65,header,2019-2020,43726,Atlético Madrid,Juventus,Wanda Metropolitano,Midfielder,175,75,L,Blaise Matuidi,Juventus,Alex Sandro,1,1
74,left-footed shot,2016-2017,42788,FC Porto,Juventus,Estádio do Dragão,Defender,172,70,R,Dani Alves,Juventus,Alex Sandro,1,1
65,left-footed shot,2017-2018,43075,FC Porto,AS Monaco,Estádio do Dragão,Defender,181,71,L,Alex Telles,FC Porto,Danilo,1,2
33,right-footed shot,2017-2018,43075,FC Porto,AS Monaco,Estádio do Dragão,Forward,184,82,R,Vincent Aboubakar,FC Porto,Danilo,2,2
13,right-footed shot,2017-2018,43040,FC Porto,RB Leipzig,Estádio do Dragão,Midfielder,185,78,R,Héctor Herrera,FC Porto,Danilo,1,1
61,left-footed shot,2016-2017,42662,FC Barcelona,Manchester City,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Iniesta,3,1
45,left-footed shot,2019-2020,43901,Paris Saint-Germain,Borussia Dortmund,Parc des Princes,Defender,170,67,L,Juan Bernat,Paris Saint-Germain,Pablo Sarabia,1,1
19,penalty,2020-2021,44264,Juventus,FC Porto,Allianz Stadium,Midfielder,181,78,R,Sérgio Oliveira,FC Porto,N/A,2,0
52,left-footed shot,2019-2020,43739,Galatasaray,Paris Saint-Germain,Nef Stadyumu,Forward,181,75,R,Mauro Icardi,Paris Saint-Germain,Pablo Sarabia,1,1
74,right-footed shot,2017-2018,43172,Manchester United,Sevilla FC,Old Trafford,Forward,170,68,,Wissam Ben Yedder,Sevilla FC,Pablo Sarabia,2,1
59,left-footed shot,2017-2018,43040,Sevilla FC,Spartak Moskva,Ramón Sánchez Pizjuán,Forward,174,71,R,Éver Banega,Sevilla FC,Pablo Sarabia,1,1
80,header,2016-2017,42676,Sevilla FC,Dinamo Zagreb,Ramón Sánchez Pizjuán,Midfielder,196,89,R,Steven N'Zonzi,Sevilla FC,Pablo Sarabia,1,1
69,left-footed shot,2017-2018,42990,FC Barcelona,Juventus,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,Iniesta,2,1
3,right-footed shot,2017-2018,43026,RSC Anderlecht,Paris Saint-Germain,Lotto Park,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Marco Verratti,1,1
41,left-footed shot,2016-2017,42641,PFC Ludogorets Razgrad,Paris Saint-Germain,Vasil Levski,Midfielder,175,75,L,Blaise Matuidi,Paris Saint-Germain,Marco Verratti,1,1
115,free kick,2020-2021,44264,Juventus,FC Porto,Allianz Stadium,Midfielder,181,78,R,Sérgio Oliveira,FC Porto,N/A,2,0
40,right-footed shot,2016-2017,42780,Paris Saint-Germain,FC Barcelona,Parc des Princes,Midfielder,185,72,R,Julian Draxler,Paris Saint-Germain,Marco Verratti,1,1
85,right-footed shot,2016-2017,42801,Arsenal FC,Bayern München,Emirates Stadium,Midfielder,180,75,R,Arturo Vidal,Bayern München,Douglas Costa,2,1
53,right-footed shot,2016-2017,42626,Bayern München,FK Rostov,Allianz Arena,Midfielder,177,75,R,Joshua Kimmich,Bayern München,Douglas Costa,2,1
63,header,2020-2021,44174,Bayern München,Lokomotiv Moskva,Allianz Arena,Defender,195,97,R,Niklas Süle,Bayern München,Douglas Costa,1,1
69,right-footed shot,2017-2018,43005,Juventus,Olympiakos Piraeus,Allianz Stadium,Forward,186,85,,Gonzalo Higuaín,Juventus,Douglas Costa,1,1
84,header,2017-2018,43026,Juventus,Sporting CP,Allianz Stadium,Midfielder,,,,,,Douglas Costa,2,1
11,left-footed shot,2016-2017,42781,Bayern München,Arsenal FC,Allianz Arena,Midfielder,,,,,,Douglas Costa,1,1
90,right-footed shot,2019-2020,43774,Valencia CF,Lille OSC,Estadio de Mestalla,Forward,184,77,R,Ferrán Torres,Valencia CF,Rodrigo,1,1
40,right-footed shot,2019-2020,43796,Valencia CF,Chelsea FC,Estadio de Mestalla,Midfielder,180,76,R,Carlos Soler,Valencia CF,Rodrigo,1,1
26,right-footed shot,2019-2020,43809,SSC Napoli,KRC Genk,Diego Maradona,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,Giovanni Di Lorenzo,3,1
56,right-footed shot,2018-2019,43411,Valencia CF,BSC Young Boys,Estadio de Mestalla,Midfielder,180,76,R,Carlos Soler,Valencia CF,Rodrigo,1,1
112,right-footed shot,2016-2017,42843,Real Madrid,Bayern München,Santiago Bernabéu,Forward,182,76,L,Marco Asensio,Real Madrid,N/A,1,0
54,right-footed shot,2016-2017,42781,Real Madrid,SSC Napoli,Santiago Bernabéu,Midfielder,185,84,R,Casemiro,Real Madrid,N/A,1,0
67,right-footed shot,2019-2020,43900,Valencia CF,Atalanta,Estadio de Mestalla,Forward,184,77,R,Ferrán Torres,Valencia CF,Dani Parejo,1,1
53,header,2016-2017,42781,Bayern München,Arsenal FC,Allianz Arena,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,1,0
64,right-footed shot,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,169,61,R,Dries Mertens,SSC Napoli,Kévin Malcuit,2,1
56,left-footed shot,2021-2022,44502,Malmö FF,Chelsea FC,Nya Malmö Stadion,Forward,181,70,L,Hakim Ziyech,Chelsea FC,Callum Hudson-Odoi,1,1
74,left-footed shot,2019-2020,43725,Chelsea FC,Valencia CF,Stamford Bridge,Forward,182,77,L,Rodrigo,Valencia CF,Dani Parejo,3,3
74,left-footed shot,2019-2020,43725,Chelsea FC,Valencia CF,Stamford Bridge,Forward,182,77,L,Rodrigo,Valencia CF,Dani Parejo,3,3
74,left-footed shot,2019-2020,43725,Chelsea FC,Valencia CF,Stamford Bridge,Forward,182,77,L,Rodrigo,Valencia CF,Dani Parejo,3,3
82,right-footed shot,2019-2020,43796,Valencia CF,Chelsea FC,Estadio de Mestalla,Defender,178,74,R,Daniel Wass,Valencia CF,Dani Parejo,1,1
33,left-footed shot,2019-2020,43726,Paris Saint-Germain,Real Madrid,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Idrissa Gueye,2,1
69,right-footed shot,2020-2021,44167,Manchester United,Paris Saint-Germain,Old Trafford,Defender,183,75,R,Marquinhos,Paris Saint-Germain,Abdou Diallo,1,1
42,right-footed shot,2018-2019,43376,Paris Saint-Germain,Crvena Zvezda,Parc des Princes,Forward,180,75,L,Ángel Di María,Paris Saint-Germain,Thomas Meunier,1,1
81,left-footed shot,2019-2020,43795,Real Madrid,Paris Saint-Germain,Santiago Bernabéu,Forward,178,73,R,Kylian Mbappé,Paris Saint-Germain,Thomas Meunier,1,1
27,right-footed shot,2021-2022,44454,Club Brugge KV,Paris Saint-Germain,Jan Breydel Stadion,Midfielder,195,77,R,Hans Vanaken,Club Brugge KV,Eduard Sobol,1,1
32,left-footed shot,2020-2021,44139,Club Brugge KV,Borussia Dortmund,Jan Breydel Stadion,Forward,194,88,L,Erling Haaland,Borussia Dortmund,Thomas Meunier,2,1
72,right-footed shot,2016-2017,42780,Paris Saint-Germain,FC Barcelona,Parc des Princes,Forward,184,77,R,Edinson Cavani,Paris Saint-Germain,Thomas Meunier,1,1
43,right-footed shot,2016-2017,42675,FC Basel,Paris Saint-Germain,St. Jakob-Park,Midfielder,175,75,L,Blaise Matuidi,Paris Saint-Germain,Thomas Meunier,1,1
45,right-footed shot,2017-2018,43060,AS Monaco,RB Leipzig,Stade Louis II,Midfielder,172,64,R,Naby Keïta,RB Leipzig,Marcel Halstenberg,1,1
58,right-footed shot,2019-2020,43740,FC Barcelona,Inter,Spotify Camp Nou,Forward,182,83,R,Luis Suárez,FC Barcelona,Arturo Vidal,2,1
48,right-footed shot,2016-2017,42787,Bayer Leverkusen,Atlético Madrid,BayArena,Forward,184,81,R,Karim Bellarabi,Bayer Leverkusen,Benjamin Henrichs,1,1
59,right-footed shot,2019-2020,43761,RB Leipzig,Zenit St. Petersburg,Red Bull Arena,Midfielder,177,76,R,Marcel Sabitzer,RB Leipzig,Lukas Klostermann,1,1
31,penalty,2017-2018,43060,AS Monaco,RB Leipzig,Stade Louis II,Forward,181,75,R,Timo Werner,RB Leipzig,Willi Orban,2,1
85,header,2019-2020,43739,Real Madrid,Club Brugge KV,Santiago Bernabéu,Midfielder,185,84,R,Casemiro,Real Madrid,Toni Kroos,1,1
27,right-footed shot,2020-2021,44292,Real Madrid,Liverpool FC,Alfredo Di Stéfano,Forward,176,73,R,Vinícius Júnior,Real Madrid,Toni Kroos,2,1
14,penalty,2019-2020,43775,Real Madrid,Galatasaray,Santiago Bernabéu,Defender,184,82,R,Sergio Ramos,Real Madrid,Toni Kroos,1,1
33,header,2020-2021,44138,Real Madrid,Inter,Alfredo Di Stéfano,Defender,184,82,R,Sergio Ramos,Real Madrid,Toni Kroos,1,1
51,header,2016-2017,42801,SSC Napoli,Real Madrid,Diego Maradona,Defender,184,82,R,Sergio Ramos,Real Madrid,Toni Kroos,1,1
9,right-footed shot,2017-2018,43060,AS Monaco,RB Leipzig,Stade Louis II,Forward,181,75,R,Timo Werner,RB Leipzig,Kevin Kampl,2,1
22,right-footed shot,2021-2022,44467,RB Leipzig,Club Brugge KV,Red Bull Arena,Midfielder,195,77,R,Hans Vanaken,Club Brugge KV,Charles De Ketelaere,1,1
15,left-footed shot,2016-2017,42627,Bayer Leverkusen,CSKA Moskva,BayArena,Midfielder,178,76,R,Hakan Çalhanoğlu,Bayer Leverkusen,Kevin Kampl,1,1
16,right-footed shot,2016-2017,42696,CSKA Moskva,Bayer Leverkusen,VEB Arena,Forward,179,85,L,Kevin Volland,Bayer Leverkusen,Kevin Kampl,1,1
81,right-footed shot,2021-2022,44488,Club Brugge KV,Manchester City,Jan Breydel Stadion,Midfielder,195,77,R,Hans Vanaken,Club Brugge KV,Ruud Vormer,1,1
58,penalty,2019-2020,43880,Tottenham Hotspur,RB Leipzig,Tottenham Hotspur Stadium,Forward,181,75,R,Timo Werner,RB Leipzig,Konrad Laimer,1,1
72,penalty,2017-2018,42991,Shakhtar Donetsk,SSC Napoli,Metalist Stadion,Forward,186,78,L,Arkadiusz Milik,SSC Napoli,Dries Mertens,1,1
21,right-footed shot,2017-2018,43040,SSC Napoli,Manchester City,Diego Maradona,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,Dries Mertens,1,1
75,right-footed shot,2021-2022,44489,Manchester United,Atalanta,Old Trafford,Defender,194,99,R,Harry Maguire,Manchester United,Bruno Fernandes,1,2
53,right-footed shot,2021-2022,44489,Manchester United,Atalanta,Old Trafford,Forward,185,70,R,Marcus Rashford,Manchester United,Bruno Fernandes,1,2
73,right-footed shot,2019-2020,43761,RB Salzburg,SSC Napoli,Red Bull Arena,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,Dries Mertens,1,1
45,penalty,2019-2020,44051,FC Barcelona,SSC Napoli,Spotify Camp Nou,Forward,163,59,R,Lorenzo Insigne,SSC Napoli,Dries Mertens,1,1
70,right-footed shot,2017-2018,43004,SSC Napoli,Feyenoord,Diego Maradona,Forward,178,73,R,José Callejón,SSC Napoli,Dries Mertens,1,1
60,right-footed shot,2016-2017,42710,SL Benfica,SSC Napoli,Estádio da Luz,Forward,178,73,R,José Callejón,SSC Napoli,Dries Mertens,1,1
81,right-footed shot,2017-2018,43060,SSC Napoli,Shakhtar Donetsk,Diego Maradona,Midfielder,177,69,,Piotr Zieliński,SSC Napoli,Dries Mertens,1,1
82,left-footed shot,2016-2017,42675,Beşiktaş,SSC Napoli,Vodafone Park,Midfielder,183,79,,Marek Hamšík,SSC Napoli,Dries Mertens,1,1
8,header,2017-2018,43025,Feyenoord,Shakhtar Donetsk,De Kuip,Midfielder,182,75,L,Steven Berghuis,Feyenoord,Tonny Vilhena,1,1
59,left-footed shot,2020-2021,44124,Stade Rennes,FK Krasnodar,Roazhon Park,Defender,174,69,L,Cristian Ramírez,FK Krasnodar,Tonny Vilhena,1,1
90,right-footed shot,2017-2018,43004,SSC Napoli,Feyenoord,Diego Maradona,Midfielder,185,70,R,Sofyan Amrabat,Feyenoord,Tonny Vilhena,1,1
17,header,2021-2022,44656,SL Benfica,Liverpool FC,Estádio da Luz,Defender,194,95,R,Ibrahima Konaté,Liverpool FC,Andrew Robertson,1,1
33,penalty,2019-2020,43809,Olympique Lyon,RB Leipzig,Groupama Stadium,Forward,181,75,R,Timo Werner,RB Leipzig,Christopher Nkunku,1,1
21,header,2021-2022,44664,Liverpool FC,SL Benfica,Anfield,Defender,194,95,R,Ibrahima Konaté,Liverpool FC,Kostas Tsimikas,1,2
69,right-footed shot,2020-2021,44173,RB Leipzig,Manchester United,Red Bull Arena,Forward,172,66,,Justin Kluivert,RB Leipzig,Christopher Nkunku,1,1
21,right-footed shot,2019-2020,43796,Liverpool FC,SSC Napoli,Anfield,Forward,169,61,R,Dries Mertens,SSC Napoli,Giovanni Di Lorenzo,1,1
90,header,2019-2020,43796,RB Leipzig,SL Benfica,Red Bull Arena,Midfielder,177,76,R,Emil Forsberg,RB Leipzig,Timo Werner,2,1
10,penalty,2020-2021,44139,Chelsea FC,Stade Rennes,Stamford Bridge,Forward,181,75,R,Timo Werner,Chelsea FC,Timo Werner,2,1
79,left-footed shot,2020-2021,44132,FK Krasnodar,Chelsea FC,Krasnodar Stadium,Forward,181,70,L,Hakim Ziyech,Chelsea FC,Timo Werner,1,1
34,right-footed shot,2020-2021,44272,Chelsea FC,Atlético Madrid,Stamford Bridge,Forward,181,70,L,Hakim Ziyech,Chelsea FC,Timo Werner,1,1
90,header,2020-2021,44159,Stade Rennes,Chelsea FC,Roazhon Park,Forward,193,91,L,Olivier Giroud,Chelsea FC,Timo Werner,1,1
53,penalty,2016-2017,42843,Real Madrid,Bayern München,Santiago Bernabéu,Forward,185,81,R,Robert Lewandowski,Bayern München,N/A,1,0
17,penalty,2018-2019,43537,FC Barcelona,Olympique Lyon,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
78,right-footed shot,2018-2019,43537,FC Barcelona,Olympique Lyon,Spotify Camp Nou,Forward,170,72,L,Lionel Messi,FC Barcelona,N/A,2,0
30,right-footed shot,2016-2017,42781,Bayern München,Arsenal FC,Allianz Arena,Forward,169,62,R,Alexis Sánchez,Arsenal FC,N/A,1,0
32,right-footed shot,2016-2017,42696,Borussia Dortmund,Legia Warszawa,Signal Iduna Park,Forward,180,71,R,Marco Reus,Borussia Dortmund,Shinji Kagawa,2,1
15,right-footed shot,2020-2021,44173,Lazio Roma,Club Brugge KV,Olimpico,Midfielder,178,77,R,Ruud Vormer,Club Brugge KV,Noa Lang,1,1
90,right-footed shot,2021-2022,44523,Villarreal CF,Manchester United,Estadio de la Cerámica,Forward,180,76,R,Jadon Sancho,Manchester United,Bruno Fernandes,1,1
81,right-footed shot,2017-2018,43214,Liverpool FC,AS Roma,Anfield,Forward,193,80,R,Edin Džeko,AS Roma,Radja Nainggolan,1,1
36,right-footed shot,2017-2018,43039,AS Roma,Chelsea FC,Olimpico,Forward,178,72,R,Stephan El Shaarawy,AS Roma,Radja Nainggolan,2,1
15,right-footed shot,2017-2018,43005,Qarabağ FK,AS Roma,Baku National Stadium,Forward,193,80,R,Edin Džeko,AS Roma,Stephan El Shaarawy,1,1
43,right-footed shot,2018-2019,43396,AS Roma,CSKA Moskva,Olimpico,Forward,193,80,R,Edin Džeko,AS Roma,Stephan El Shaarawy,2,1
65,left-footed shot,2017-2018,43040,Tottenham Hotspur,Real Madrid,Wembley Stadium,Midfielder,182,76,,Christian Eriksen,Tottenham Hotspur,Harry Kane,1,1
85,right-footed shot,2018-2019,43445,FC Barcelona,Tottenham Hotspur,Spotify Camp Nou,Forward,172,70,R,Lucas Moura,Tottenham Hotspur,Harry Kane,1,1
4,left-footed shot,2017-2018,42991,Tottenham Hotspur,Borussia Dortmund,Wembley Stadium,Forward,184,78,,Heung-min Son,Tottenham Hotspur,Harry Kane,1,1
77,right-footed shot,2016-2017,42787,Manchester City,AS Monaco,Etihad Stadium,Defender,188,70,R,John Stones,Manchester City,N/A,1,0
43,right-footed shot,2017-2018,42990,Olympiakos Piraeus,Sporting CP,Georgios Karaiskakis,Midfielder,179,69,R,Bruno Fernandes,Sporting CP,Sebastián Coates,1,1
62,left-footed shot,2021-2022,44538,Bayern München,FC Barcelona,Allianz Arena,Midfielder,183,70,R,Jamal Musiala,Bayern München,Alphonso Davies,1,1
21,right-footed shot,2017-2018,42991,Liverpool FC,Sevilla FC,Anfield,Forward,181,76,R,Roberto Firmino,Liverpool FC,Alberto Moreno,1,1
40,right-footed shot,2017-2018,43061,Sporting CP,Olympiakos Piraeus,Estádio José Alvalade,Forward,196,78,R,Bas Dost,Sporting CP,Gelson Martins,2,1
90,left-footed shot,2017-2018,43040,Liverpool FC,NK Maribor,Anfield,Midfielder,,,,,,Alberto Moreno,4,1
